time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.319756342097,0.0157495641334,11.9068626969,6.2547759976,6.13906733843,0.0,0.827257127591,-0.0486007433653,2.74319226448,-0.0839668807422,-0.185969627276,0.0,439.644907107235,439.5979754187378,440.07327553380344,438.35334597894814
1.3800000000000008,0.372614238931,0.012189726842,12.0757274056,6.24955449422,6.1280706726,0.0,0.935801980142,-0.0705971723769,2.885033716,-0.0939708440809,-0.178381649353,0.0,459.2749398078425,459.8450071338892,460.9485298913644,460.15125071280374
1.4400000000000008,0.431942432479,0.00725581256428,12.2512970651,6.2434969394,6.11712963768,0.0,1.04282340788,-0.0944256495473,2.96682675225,-0.121016898704,-0.191768004017,0.0,443.72019084577335,442.5873406108948,443.0514379838216,440.81276436536666
1.5000000000000009,0.497476521795,0.000871035078261,12.4291690066,6.23634410753,6.10584120894,0.0,1.1426093885,-0.119014166002,2.96199410328,-0.115834939272,-0.181734938048,0.0,414.3091384302687,415.1530857024391,415.053123399949,415.4937796233462
1.560000000000001,0.569790016894,-0.0072707941314,12.6100136822,6.22941594487,6.09498498406,0.0,1.26887406047,-0.153064007338,3.06556498648,-0.114748764452,-0.179389585463,0.0,451.3502648961535,451.5084137438312,450.7189637174388,450.79503052495966
1.620000000000001,0.649711923066,-0.0175433698744,12.7960488436,6.22217562316,6.08489829608,0.0,1.39612476833,-0.19001311703,3.13509102554,-0.13641665458,-0.151885395732,0.0,440.1770828857569,442.41940423832267,442.68193104712657,440.88167794603936
1.680000000000001,0.737388262935,-0.030156553796,12.9858639312,6.2141241086,6.0758438588,0.0,1.52720980362,-0.231174157942,3.1915942241,-0.130081539365,-0.149021802602,0.0,439.0149784680216,439.2307884853922,437.50867461368773,438.0189099069582
1.740000000000001,0.833526403904,-0.0455335749515,13.1810333535,6.20612776946,6.06676179038,0.0,1.67821149245,-0.282175039154,3.31331528189,-0.140561459175,-0.15652235038,0.0,460.10051227563173,459.48547885434874,461.1694667403749,460.32514347616967
1.8000000000000012,0.939163793995,-0.0642285891643,13.3845780387,6.19806363558,6.05683285429,0.0,1.84391431288,-0.341832439012,3.47057303608,-0.12429954591,-0.197053621336,0.0,475.1616546481309,472.0181274211208,471.3537837190833,472.5932121734058
1.8600000000000012,1.05462270667,-0.086547104297,13.5960117221,6.19080642878,6.04592801182,0.0,2.00572220599,-0.402806681596,3.57637455348,-0.11498965393,-0.16162913746,0.0,457.82494501171044,460.6029567451626,458.2658168444344,458.9925261955997
1.9200000000000013,1.17893705015,-0.112259637269,13.8093728471,6.18392417288,6.03595918784,0.0,2.13883863471,-0.454817744982,3.53539885766,-0.114140032575,-0.177184926808,0.0,412.82663198843744,411.42254671565973,411.98561620874557,412.0478645860459
1.9800000000000013,1.31109420829,-0.141082837394,14.0190440195,6.17720045207,6.02535223479,0.0,2.26717756759,-0.506456748729,3.45349379178,-0.108203300853,-0.175990867355,0.0,398.0380585273105,398.1132202873732,397.8751174309415,398.4055659608595
