time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
10.619999999999862,-5.501013344,-9.07851931628,98.6268894677,1.11290896656,1.16475722917,0.0,0.282728424093,-3.51676933408,12.1370482016,28.8187747608,28.8297584044,0.0,-0.0368373757971,899.773418539,0.24877933486,899.315961465,1.0
10.679999999999861,-5.52372306658,-9.28731468034,99.3490680392,2.84179435983,2.89454063273,0.0,-0.942258735112,-3.68564177639,11.9814539606,28.8077999177,28.8296704678,0.0,-0.0720533224141,899.814453567,0.707524305904,898.895286592,1.0
10.73999999999986,-5.57635491056,-9.50705073506,100.07786554,4.57032859381,4.62434504556,0.0,-0.502545345914,-3.4031210695,12.1994231725,28.8106989634,28.8308580011,0.0,0.205756296728,899.885176763,0.405067724489,899.293257867,1.0
10.799999999999859,-5.56838608952,-9.71759307745,100.79373787,0.0157789104639,0.0710136828232,0.0,0.559132554441,-3.77080182263,11.8939162198,28.8104342801,28.8309610152,0.0,0.468538756056,899.858873673,0.0368750972277,899.210219168,1.0
10.859999999999857,-5.54917882779,-9.93786315262,101.518071417,1.74453980744,1.80095330539,0.0,-0.207075550596,-3.48838112961,12.1036627953,28.8159082435,28.8343558465,0.0,0.803662387894,900.037857217,0.24952495065,899.507371673,1.0
10.919999999999856,-5.59390357715,-10.1601392427,102.240621677,3.47360969443,3.53101104856,0.0,-1.01182697607,-3.8992778445,12.1410515624,28.8203407999,28.83396046,0.0,0.496254269299,899.954518388,0.612576806046,899.634311122,1.0
10.979999999999855,-5.62949077483,-10.3790854915,102.971306684,5.20286757074,5.26095312384,0.0,0.0404724200504,-3.48506258694,11.9405171852,28.8218889645,28.8298379415,0.0,0.394740948347,899.73213442,0.522264968161,899.607094819,1.0
11.039999999999853,-5.60386172676,-10.6054353941,103.687021948,0.649277336013,0.707441789131,0.0,0.524547699491,-3.88289800841,12.0914916793,28.8327976542,28.8247841732,0.0,0.2747179226,899.554158273,0.253274312342,900.150609391,1.0
11.099999999999852,-5.60642377479,-10.8282160236,104.414308758,2.37955092208,2.43705862369,0.0,-0.709914151163,-3.74654736933,12.0084569936,28.8445654864,28.8300120462,0.0,0.0505681413806,899.940451366,0.0484977210516,900.536354599,1.0
11.159999999999851,-5.66077065862,-11.0637476111,105.142412423,4.11049799019,4.16701618176,0.0,-0.807647469117,-3.8478021531,12.3208721515,28.8551820443,28.8363037843,0.0,0.0815869316161,900.169918046,0.107124288263,900.852607048,1.0
11.21999999999985,-5.6701030542,-11.2856385822,105.867334607,5.84176360251,5.89707338034,0.0,0.45860983694,-3.88155082189,11.86937535,28.8532596135,28.83103632,0.0,-0.167156249754,899.744717765,-0.292104329806,900.511004467,1.0
11.279999999999848,-5.64180834976,-11.5228724547,106.59047431,1.2898611007,1.34386780419,0.0,0.178309174878,-3.8145688372,12.2255626845,28.8568379028,28.8358119683,0.0,-0.275197359749,900.112497229,0.205491129572,900.742573161,1.0
11.339999999999847,-5.67040874579,-11.7543289755,107.317009091,3.02120688858,3.07422618234,0.0,-0.962485314031,-4.09152007989,12.0954864848,28.8540847916,28.8440783612,0.0,-0.0687553519327,900.445257016,-0.0832350684433,900.518720367,1.0
11.399999999999846,-5.71829863567,-11.9934707267,108.05163708,4.75223732694,4.80484258599,0.0,-0.330513681563,-3.70294831154,12.2066237939,28.8446558624,28.8431029114,0.0,-0.134742882249,900.2214687,-0.418403324126,900.086735967,1.0
11.459999999999845,-5.70278321177,-12.2274146533,108.770842604,0.199943476972,0.252326646018,0.0,0.59443720538,-4.13919036511,12.0132353734,28.852899922,28.8463791659,0.0,0.573239534376,900.415347108,-0.463943254883,900.726570253,1.0
11.519999999999843,-5.6876330247,-12.4670755662,109.501027621,1.93143178818,1.98304958193,0.0,-0.343623915703,-3.84488504515,12.1430429463,28.8649719204,28.8438292553,0.0,0.215173440511,900.202994181,-0.472638562469,901.179661213,1.0
11.579999999999842,-5.73542297443,-12.7125929581,110.229155576,3.66308490066,3.71358787911,0.0,-0.965855426599,-4.22668200433,12.2752897405,28.85357303,28.8396835339,0.0,0.0936590642557,900.049371368,0.496250604055,900.325722887,1.0
11.63999999999984,-5.76264438582,-12.9498375063,110.96299869,5.3941375244,5.44403657173,0.0,0.210421948724,-3.88954742615,11.9537104502,28.8464309599,28.8424578825,0.0,0.0567711873919,900.275623724,0.51327296865,900.184663437,1.0
11.69999999999984,-5.73342719441,-13.1982396089,111.684563024,0.841611626595,0.891342302661,0.0,0.473764995724,-4.17089999102,12.2216646235,28.8409364041,28.8400725766,0.0,0.551995300502,900.096842881,0.523934359432,900.056376725,1.0
